日期,天序号,时段序号,时段起,时段止,电价_元每kWh,负载_kW,光伏_kW,计划购电量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,时段末储电量_kWh,终端余值单价_元每kWh
2025-07-12,193,2,0:10,0:20,0.4711,3652.5609,0.0000,608.7601,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,3,0:20,0:30,0.4855,3835.9600,0.0000,639.3267,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,4,0:30,0:40,0.4732,3828.0779,0.0000,638.0130,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,5,0:40,0:50,0.4942,3772.4903,0.0000,628.7484,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,6,0:50,1:00,0.5068,3677.1700,0.0000,612.8617,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,7,1:00,1:10,0.4089,3424.0167,0.0000,570.6694,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,8,1:10,1:20,0.3786,3521.2597,0.0000,586.8766,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,9,1:20,1:30,0.4375,3787.6400,0.0000,631.2733,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,10,1:30,1:40,0.4324,3543.7162,0.0000,590.6194,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,11,1:40,1:50,0.4189,3473.3879,0.0000,578.8980,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,12,1:50,2:00,0.4352,3676.8400,0.0000,612.8067,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,13,2:00,2:10,0.4469,3561.1655,0.0000,593.5276,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,14,2:10,2:20,0.4201,3476.8378,0.0000,579.4730,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,15,2:20,2:30,0.3996,3570.3800,0.0000,595.0633,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,16,2:30,2:40,0.4535,3580.7530,0.0000,596.7922,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,17,2:40,2:50,0.4447,3427.3008,0.0000,571.2168,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,18,2:50,3:00,0.3830,3316.0800,0.0000,552.6800,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,19,3:00,3:10,0.4137,3507.3050,0.0013,584.5506,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,20,3:10,3:20,0.4332,3554.5904,0.0000,592.4317,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,21,3:20,3:30,0.4120,3365.8400,0.0000,560.9733,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,22,3:30,3:40,0.4200,3265.4510,0.0188,544.2387,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,23,3:40,3:50,0.3758,3125.6514,0.0000,520.9419,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,24,3:50,4:00,0.3099,3064.1400,0.0000,1344.0233,833.3333,0.0000,0.0000,1950.0000,0.3769
2025-07-12,193,25,4:00,4:10,0.3493,3341.3525,0.2616,1390.1818,833.3333,0.0000,0.0000,2700.0000,0.3769
2025-07-12,193,26,4:10,4:20,0.4056,3367.1978,0.0000,561.1996,0.0000,0.0000,0.0000,2700.0000,0.3769
2025-07-12,193,27,4:20,4:30,0.4153,3154.6400,0.0000,525.7733,0.0000,0.0000,0.0000,2700.0000,0.3769
2025-07-12,193,28,4:30,4:40,0.3962,3269.6131,3.6435,544.3283,0.0000,0.0000,0.0000,2700.0000,0.3769
2025-07-12,193,29,4:40,4:50,0.3678,3240.3254,0.0000,540.0542,0.0000,0.0000,0.0000,2700.0000,0.3769
2025-07-12,193,30,4:50,5:00,0.3541,2989.8900,0.0000,498.3150,0.0000,0.0000,0.0000,2700.0000,0.3769
2025-07-12,193,31,5:00,5:10,0.3709,2977.6039,106.6590,478.4908,0.0000,0.0000,0.0000,2700.0000,0.3769
2025-07-12,193,32,5:10,5:20,0.3826,3152.5756,281.2056,478.5617,0.0000,0.0000,0.0000,2700.0000,0.3769
2025-07-12,193,33,5:20,5:30,0.3494,3293.8700,488.4000,685.9038,218.3254,0.0000,0.0000,2896.4929,0.3769
2025-07-12,193,34,5:30,5:40,0.2946,3241.9340,712.7273,1254.8678,833.3333,0.0000,0.0000,3646.4929,0.3769
2025-07-12,193,35,5:40,5:50,0.4428,3209.5437,933.2950,0.0000,0.0000,379.3748,0.0000,3224.9654,0.3769
2025-07-12,193,36,5:50,6:00,0.6898,3183.8000,1144.7250,0.0000,0.0000,339.8458,0.0000,2847.3589,0.3769
2025-07-12,193,37,6:00,6:10,0.6960,2988.5136,1355.1876,0.0000,0.0000,272.2210,0.0000,2544.8911,0.3769
2025-07-12,193,38,6:10,6:20,0.6811,3040.7441,1560.0553,0.0000,0.0000,246.7815,0.0000,2270.6895,0.3769
2025-07-12,193,39,6:20,6:30,0.7069,3223.0800,1782.6750,0.0000,0.0000,240.0675,0.0000,2003.9478,0.3769
2025-07-12,193,40,6:30,6:40,0.6218,3049.8095,2054.9855,0.0000,0.0000,165.8040,0.0000,1819.7211,0.3769
2025-07-12,193,41,6:40,6:50,0.6157,3254.5899,2320.9538,0.0000,0.0000,155.6060,0.0000,1646.8256,0.3769
2025-07-12,193,42,6:50,7:00,0.6934,3686.9200,2572.9500,0.0000,0.0000,185.6617,0.0000,1440.5348,0.3769
2025-07-12,193,43,7:00,7:10,0.6561,3432.7663,2843.7183,0.0000,0.0000,98.1747,0.0000,1331.4519,0.3769
2025-07-12,193,44,7:10,7:20,0.5835,3270.3814,3050.4746,0.0000,0.0000,36.6511,0.0000,1290.7284,0.3769
2025-07-12,193,45,7:20,7:30,0.5548,3509.8500,3215.8875,0.0000,0.0000,48.9938,0.0000,1236.2909,0.3769
2025-07-12,193,46,7:30,7:40,0.5844,3663.8116,3467.8409,0.0000,0.0000,32.6618,0.0000,1200.0000,0.3769
2025-07-12,193,47,7:40,7:50,0.7108,3673.7410,3815.4103,0.0000,23.6116,0.0000,0.0000,1221.2504,0.3769
2025-07-12,193,48,7:50,8:00,0.8417,3622.5100,4254.1500,0.0000,0.0000,0.0000,0.0000,1221.2504,0.3769
2025-07-12,193,49,8:00,8:10,0.8219,3622.6703,4725.4065,0.0000,183.7894,0.0000,0.0000,1386.6608,0.3769
2025-07-12,193,50,8:10,8:20,0.7865,3792.7451,4905.6655,0.0000,0.0000,0.0000,0.0000,1386.6608,0.3769
2025-07-12,193,51,8:20,8:30,0.7874,3894.1600,4919.8500,0.0000,0.0000,0.0000,0.0000,1386.6608,0.3769
2025-07-12,193,52,8:30,8:40,0.7564,3595.3491,5200.7189,0.0000,0.0000,0.0000,0.0000,1386.6608,0.3769
2025-07-12,193,53,8:40,8:50,0.7715,3589.5620,5378.3667,0.0000,0.0000,0.0000,0.0000,1386.6608,0.3769
2025-07-12,193,54,8:50,9:00,0.8160,3999.5500,5453.9625,0.0000,242.4021,0.0000,0.0000,1604.8227,0.3769
2025-07-12,193,55,9:00,9:10,0.7905,4253.1357,5825.8452,0.0000,262.1182,0.0000,0.0000,1840.7291,0.3769
2025-07-12,193,56,9:10,9:20,0.7892,4322.5858,6183.6679,0.0000,310.1804,0.0000,0.0000,2119.8914,0.3769
2025-07-12,193,57,9:20,9:30,0.8156,4361.7000,6311.7750,0.0000,325.0125,0.0000,0.0000,2412.4027,0.3769
2025-07-12,193,58,9:30,9:40,0.7886,4474.9467,6318.1688,0.0000,0.0000,0.0000,0.0000,2412.4027,0.3769
2025-07-12,193,59,9:40,9:50,0.8377,4438.7554,6476.1572,0.0000,339.5670,0.0000,0.0000,2718.0130,0.3769
2025-07-12,193,60,9:50,10:00,0.9523,4276.2400,6722.0250,0.0000,407.6308,0.0000,0.0000,3084.8807,0.3769
2025-07-12,193,61,10:00,10:10,0.9763,4240.9769,6758.2977,0.0000,419.5535,0.0000,0.0000,3462.4788,0.3769
2025-07-12,193,62,10:10,10:20,0.9520,4202.8761,6839.7873,0.0000,0.0000,0.0000,0.0000,3462.4788,0.3769
2025-07-12,193,63,10:20,10:30,0.9563,4179.2700,7048.5375,0.0000,478.2112,0.0000,0.0000,3892.8690,0.3769
2025-07-12,193,64,10:30,10:40,0.9777,4347.4871,7189.0917,0.0000,0.0000,0.0000,0.0000,3892.8690,0.3769
2025-07-12,193,65,10:40,10:50,0.7409,4541.2036,7217.7277,0.0000,0.0000,0.0000,0.0000,3892.8690,0.3769
2025-07-12,193,66,10:50,11:00,0.3809,4600.6700,7174.8375,0.0000,429.0279,0.0000,0.0000,4278.9941,0.3769
2025-07-12,193,67,11:00,11:10,0.3334,4496.4943,7181.8325,0.0000,447.5564,0.0000,0.0000,4681.7948,0.3769
2025-07-12,193,68,11:10,11:20,0.3472,4337.9433,7494.5722,0.0000,214.2689,0.0000,0.0000,4874.6368,0.3769
2025-07-12,193,69,11:20,11:30,0.2864,4223.1000,7975.5375,0.0000,0.0000,0.0000,0.0000,4874.6368,0.3769
2025-07-12,193,70,11:30,11:40,0.2702,4176.6115,8166.1691,0.0000,664.9263,0.0000,0.0000,5473.0704,0.3769
2025-07-12,193,71,11:40,11:50,0.2678,4114.9612,8042.3256,0.0000,654.5607,0.0000,0.0000,6062.1751,0.3769
2025-07-12,193,72,11:50,12:00,0.2556,4072.9700,7977.4500,0.0000,0.0000,0.0000,0.0000,6062.1751,0.3769
2025-07-12,193,73,12:00,12:10,0.2564,4160.4300,8336.3840,0.0000,0.0000,0.0000,0.0000,6062.1751,0.3769
2025-07-12,193,74,12:10,12:20,0.2821,4219.0249,8356.7981,0.0000,689.6289,0.0000,0.0000,6682.8411,0.3769
2025-07-12,193,75,12:20,12:30,0.3030,4284.5900,8001.7500,0.0000,0.0000,0.0000,0.0000,6682.8411,0.3769
2025-07-12,193,76,12:30,12:40,0.2923,4500.5585,8011.8244,0.0000,585.2110,0.0000,0.0000,7209.5310,0.3769
2025-07-12,193,77,12:40,12:50,0.3799,4422.0609,8204.4734,0.0000,0.0000,0.0000,0.0000,7209.5310,0.3769
2025-07-12,193,78,12:50,13:00,0.5430,4191.0800,8336.6250,0.0000,690.9242,0.0000,0.0000,7831.3627,0.3769
2025-07-12,193,79,13:00,13:10,0.6156,4401.9313,8360.4385,0.0000,659.7512,0.0000,0.0000,8425.1388,0.3769
2025-07-12,193,80,13:10,13:20,0.6296,4539.7420,8282.7469,0.0000,0.0000,0.0000,0.0000,8425.1388,0.3769
2025-07-12,193,81,13:20,13:30,0.6267,4458.1700,8103.7875,0.0000,0.0000,0.0000,0.0000,8425.1388,0.3769
2025-07-12,193,82,13:30,13:40,0.6362,4532.5030,7811.6382,0.0000,546.5225,0.0000,0.0000,8917.0091,0.3769
2025-07-12,193,83,13:40,13:50,0.7947,4615.8316,7420.6976,0.0000,467.4777,0.0000,0.0000,9337.7390,0.3769
2025-07-12,193,84,13:50,14:00,1.0097,4582.3800,6994.7250,0.0000,402.0575,0.0000,0.0000,9699.5907,0.3769
2025-07-12,193,85,14:00,14:10,1.0274,4478.5508,6627.4551,0.0000,358.1507,0.0000,0.0000,10021.9264,0.3769
2025-07-12,193,86,14:10,14:20,0.9726,4402.1570,6359.4618,0.0000,326.2175,0.0000,0.0000,10315.5221,0.3769
2025-07-12,193,87,14:20,14:30,0.9985,4420.5100,6155.1375,0.0000,0.0000,0.0000,0.0000,10315.5221,0.3769
2025-07-12,193,88,14:30,14:40,1.0946,4537.4266,5949.6863,0.0000,235.3766,0.0000,0.0000,10527.3610,0.3769
2025-07-12,193,89,14:40,14:50,0.8988,4669.3284,5802.7408,0.0000,0.0000,0.0000,0.0000,10527.3610,0.3769
2025-07-12,193,90,14:50,15:00,0.5446,4714.6900,5612.1375,0.0000,149.5746,0.0000,0.0000,10661.9782,0.3769
2025-07-12,193,91,15:00,15:10,0.5426,4627.5580,5226.0660,0.0000,99.7513,0.0000,0.0000,10751.7544,0.3769
2025-07-12,193,92,15:10,15:20,0.6009,4566.0503,5040.7265,0.0000,0.0000,0.0000,0.0000,10751.7544,0.3769
2025-07-12,193,93,15:20,15:30,0.5702,4638.3000,4959.9375,0.0000,53.6062,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,94,15:30,15:40,0.5983,4790.1271,4511.9433,46.3640,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,95,15:40,15:50,0.6228,4740.2130,4216.1760,87.3395,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,96,15:50,16:00,0.6267,4566.8900,4106.0250,76.8108,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,97,16:00,16:10,0.6691,4621.4319,3697.3913,154.0068,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,98,16:10,16:20,0.7113,4695.6308,3377.4213,219.7016,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,99,16:20,16:30,0.7269,4665.5400,3260.5125,234.1712,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,100,16:30,16:40,0.7230,4565.6343,3047.5632,253.0118,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,101,16:40,16:50,0.6901,4178.4664,2777.5011,233.4942,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,102,16:50,17:00,0.6827,3884.8700,2516.1375,228.1221,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,103,17:00,17:10,0.7681,4292.8494,2269.3226,337.2545,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,104,17:10,17:20,0.7966,4329.1317,2053.4117,379.2867,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,105,17:20,17:30,0.7523,3974.7400,1841.1000,355.6067,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,106,17:30,17:40,0.7877,4237.2434,1586.2763,441.8278,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,107,17:40,17:50,0.9654,4347.5276,1351.2091,499.3864,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,108,17:50,18:00,1.1551,4094.5300,1127.5500,494.4967,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,109,18:00,18:10,1.1604,4084.7961,850.1860,539.1017,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,110,18:10,18:20,1.1811,4133.9836,614.6951,586.5481,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,111,18:20,18:30,1.2430,4137.9800,440.4375,616.2571,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,112,18:30,18:40,1.1977,4217.1274,255.5686,660.2598,0.0000,0.0000,0.0000,10800.0000,0.3769
2025-07-12,193,113,18:40,18:50,1.2845,4242.0229,92.7699,569.7697,0.0000,121.7725,0.0000,10664.6973,0.3769
2025-07-12,193,114,18:50,19:00,1.4798,4222.6500,0.0000,0.0000,0.0000,703.7750,0.0000,9882.7250,0.3769
2025-07-12,193,115,19:00,19:10,1.5033,4296.3584,0.0000,0.0000,0.0000,716.0597,0.0000,9087.1031,0.3769
2025-07-12,193,116,19:10,19:20,1.4930,4300.2830,3.0907,0.0000,0.0000,716.1987,0.0000,8291.3268,0.3769
2025-07-12,193,117,19:20,19:30,1.5246,4229.0800,0.0000,0.0000,0.0000,704.8467,0.0000,7508.1638,0.3769
2025-07-12,193,118,19:30,19:40,1.5197,4245.3920,0.0000,0.0000,0.0000,707.5653,0.0000,6721.9801,0.3769
2025-07-12,193,119,19:40,19:50,1.4665,4251.9517,0.2219,0.0000,0.0000,708.6216,0.0000,5934.6227,0.3769
2025-07-12,193,120,19:50,20:00,1.4351,4253.4800,0.0000,0.0000,0.0000,708.9133,0.0000,5146.9412,0.3769
2025-07-12,193,121,20:00,20:10,1.5000,4351.0101,0.0000,0.0000,0.0000,725.1684,0.0000,4341.1986,0.3769
2025-07-12,193,122,20:10,20:20,1.5103,4361.9429,0.0159,0.0000,0.0000,726.9878,0.0000,3533.4344,0.3769
2025-07-12,193,123,20:20,20:30,1.4951,4242.5500,0.0000,0.0000,0.0000,707.0917,0.0000,2747.7770,0.3769
2025-07-12,193,124,20:30,20:40,1.5783,4152.0792,0.0000,0.0000,0.0000,692.0132,0.0000,1978.8734,0.3769
2025-07-12,193,125,20:40,20:50,1.3484,4205.9175,0.0011,0.0000,0.0000,700.9861,0.0000,1200.0000,0.3769
2025-07-12,193,126,20:50,21:00,0.9320,4296.8600,0.0000,716.1433,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,127,21:00,21:10,0.9002,4216.6932,0.0000,702.7822,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,128,21:10,21:20,0.9252,4180.2747,0.0000,696.7124,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,129,21:20,21:30,0.8953,4280.8300,0.0000,713.4717,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,130,21:30,21:40,0.9983,4386.9325,0.0000,731.1554,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,131,21:40,21:50,0.8542,4388.6412,0.0000,731.4402,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,132,21:50,22:00,0.5310,4213.3300,0.0000,702.2217,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,133,22:00,22:10,0.5012,3899.0820,0.0000,649.8470,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,134,22:10,22:20,0.4901,3787.7079,0.0000,631.2846,0.0000,0.0000,0.0000,1200.0000,0.3769
2025-07-12,193,135,22:20,22:30,0.3919,3809.0200,0.0000,1468.1700,833.3333,0.0000,0.0000,1950.0000,0.3769
2025-07-12,193,136,22:30,22:40,0.4008,3613.3199,0.0000,709.3949,107.1749,0.0000,0.0000,2046.4574,0.3769
2025-07-12,193,137,22:40,22:50,0.4599,3650.5966,0.0000,608.4328,0.0000,0.0000,0.0000,2046.4574,0.3769
2025-07-12,193,138,22:50,23:00,0.4742,3832.1700,0.0000,638.6950,0.0000,0.0000,0.0000,2046.4574,0.3769
2025-07-12,193,139,23:00,23:10,0.4182,3631.5002,0.0000,605.2500,0.0000,0.0000,0.0000,2046.4574,0.3769
2025-07-12,193,140,23:10,23:20,0.4251,3702.2427,0.0000,617.0404,0.0000,0.0000,0.0000,2046.4574,0.3769
2025-07-12,193,141,23:20,23:30,0.4808,3996.6300,0.0000,666.1050,0.0000,0.0000,0.0000,2046.4574,0.3769
2025-07-12,193,142,23:30,23:40,0.4551,3838.0819,0.0000,639.6803,0.0000,0.0000,0.0000,2046.4574,0.3769
2025-07-12,193,143,23:40,23:50,0.4895,4005.7579,0.0000,667.6263,0.0000,0.0000,0.0000,2046.4574,0.3769
2025-07-12,193,144,23:50,24:00,0.5684,4570.8700,0.0000,0.0000,0.0000,761.8117,0.0000,1200.0000,0.3769
2025-07-13,194,1,0:00,0:10,0.5292,4758.2793,0.0000,793.0466,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,2,0:10,0:20,0.5210,4729.9686,0.0000,788.3281,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,3,0:20,0:30,0.5744,4685.5700,0.0000,780.9283,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,4,0:30,0:40,0.5640,4622.6356,0.0000,770.4393,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,5,0:40,0:50,0.5326,4564.1055,0.0000,760.6842,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,6,0:50,1:00,0.5356,4532.0800,0.0000,755.3467,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,7,1:00,1:10,0.5742,4538.2916,0.0000,756.3819,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,8,1:10,1:20,0.5626,4584.5358,0.0000,764.0893,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,9,1:20,1:30,0.5131,4525.1000,0.0000,754.1833,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,10,1:30,1:40,0.5243,4252.3222,0.0000,708.7204,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,11,1:40,1:50,0.5631,4350.2549,0.0000,725.0425,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,12,1:50,2:00,0.5642,4644.7700,0.0000,774.1283,0.0000,0.0000,0.0000,1200.0000,0.3913
2025-07-13,194,13,2:00,2:10,0.5010,4379.5599,0.0000,800.2349,70.3082,0.0000,0.0000,1263.2774,0.3913
2025-07-13,194,14,2:10,2:20,0.4894,4169.8534,0.0000,1528.3089,833.3333,0.0000,0.0000,2013.2774,0.3913
2025-07-13,194,15,2:20,2:30,0.5318,4288.6600,0.0000,714.7767,0.0000,0.0000,0.0000,2013.2774,0.3913
2025-07-13,194,16,2:30,2:40,0.5222,4374.4192,0.0000,729.0699,0.0000,0.0000,0.0000,2013.2774,0.3913
2025-07-13,194,17,2:40,2:50,0.5109,4314.1391,0.0000,719.0232,0.0000,0.0000,0.0000,2013.2774,0.3913
2025-07-13,194,18,2:50,3:00,0.5122,4188.3400,0.0000,698.0567,0.0000,0.0000,0.0000,2013.2774,0.3913
2025-07-13,194,19,3:00,3:10,0.4888,4164.3336,0.0013,1527.3887,833.3333,0.0000,0.0000,2763.2774,0.3913
2025-07-13,194,20,3:10,3:20,0.5004,4258.1904,0.0000,1543.0317,833.3333,0.0000,0.0000,3513.2774,0.3913
2025-07-13,194,21,3:20,3:30,0.5457,4367.3300,0.0000,727.8883,0.0000,0.0000,0.0000,3513.2774,0.3913
2025-07-13,194,22,3:30,3:40,0.5520,4359.4569,0.0185,726.5731,0.0000,0.0000,0.0000,3513.2774,0.3913
2025-07-13,194,23,3:40,3:50,0.5055,4300.3642,0.0000,716.7274,0.0000,0.0000,0.0000,3513.2774,0.3913
2025-07-13,194,24,3:50,4:00,0.4694,4284.1100,0.0000,1547.3517,833.3333,0.0000,0.0000,4263.2774,0.3913
2025-07-13,194,25,4:00,4:10,0.5153,4316.3353,0.2580,719.3462,0.0000,0.0000,0.0000,4263.2774,0.3913
2025-07-13,194,26,4:10,4:20,0.5104,4157.2077,0.0000,692.8679,0.0000,0.0000,0.0000,4263.2774,0.3913
2025-07-13,194,27,4:20,4:30,0.4551,3953.3300,0.0000,1492.2217,833.3333,0.0000,0.0000,5013.2774,0.3913
2025-07-13,194,28,4:30,4:40,0.4801,4109.3820,3.5933,1517.6314,833.3333,0.0000,0.0000,5763.2774,0.3913
2025-07-13,194,29,4:40,4:50,0.5027,4284.1598,0.0000,714.0266,0.0000,0.0000,0.0000,5763.2774,0.3913
2025-07-13,194,30,4:50,5:00,0.4769,4219.2000,0.0000,1536.5333,833.3333,0.0000,0.0000,6513.2774,0.3913
2025-07-13,194,31,5:00,5:10,0.4478,3991.3983,108.6593,1480.4565,833.3333,0.0000,0.0000,7263.2774,0.3913
2025-07-13,194,32,5:10,5:20,0.4513,3904.1041,303.4393,1433.4441,833.3333,0.0000,0.0000,8013.2774,0.3913
2025-07-13,194,33,5:20,5:30,0.4322,3894.2000,530.6625,1393.9229,833.3333,0.0000,0.0000,8763.2774,0.3913
2025-07-13,194,34,5:30,5:40,0.3510,3746.8137,741.1194,1334.2824,833.3333,0.0000,0.0000,9513.2774,0.3913
2025-07-13,194,35,5:40,5:50,0.5575,4263.0538,968.5549,549.0831,0.0000,0.0000,0.0000,9513.2774,0.3913
2025-07-13,194,36,5:50,6:00,0.9243,5199.7500,1227.2625,0.0000,0.0000,662.0812,0.0000,8777.6316,0.3913
2025-07-13,194,37,6:00,6:10,0.9420,5388.9493,1493.3973,0.0000,0.0000,649.2587,0.0000,8056.2330,0.3913
2025-07-13,194,38,6:10,6:20,0.8639,5163.0744,1752.3768,0.0000,0.0000,568.4496,0.0000,7424.6224,0.3913
2025-07-13,194,39,6:20,6:30,0.8597,4969.7300,1999.6875,0.0000,0.0000,495.0071,0.0000,6874.6145,0.3913
2025-07-13,194,40,6:30,6:40,0.8447,4967.8149,2228.7673,0.0000,0.0000,456.5079,0.0000,6367.3835,0.3913
2025-07-13,194,41,6:40,6:50,0.8365,5240.2169,2400.1733,0.0000,0.0000,473.3406,0.0000,5841.4495,0.3913
2025-07-13,194,42,6:50,7:00,0.8317,5441.9500,2569.6875,0.0000,0.0000,478.7104,0.0000,5309.5490,0.3913
2025-07-13,194,43,7:00,7:10,0.7948,5097.4805,2862.3082,0.0000,0.0000,372.5287,0.0000,4895.6282,0.3913
2025-07-13,194,44,7:10,7:20,0.7586,4826.7770,3258.3271,0.0000,0.0000,261.4083,0.0000,4605.1745,0.3913
2025-07-13,194,45,7:20,7:30,0.7272,4849.2400,3530.7375,0.0000,0.0000,219.7504,0.0000,4361.0074,0.3913
2025-07-13,194,46,7:30,7:40,0.7067,4942.6815,3497.2924,0.0000,0.0000,240.8982,0.0000,4093.3427,0.3913
2025-07-13,194,47,7:40,7:50,0.8818,5775.3432,3795.0833,0.0000,0.0000,330.0433,0.0000,3726.6279,0.3913
2025-07-13,194,48,7:50,8:00,1.1584,6901.0700,4366.2375,0.0000,0.0000,422.4721,0.0000,3257.2145,0.3913
2025-07-13,194,49,8:00,8:10,1.2198,7036.6100,4538.0746,0.0000,0.0000,416.4226,0.0000,2794.5228,0.3913
2025-07-13,194,50,8:10,8:20,1.1554,6893.4822,4760.1714,0.0000,0.0000,355.5518,0.0000,2399.4652,0.3913
2025-07-13,194,51,8:20,8:30,1.0892,6907.2100,5199.7500,0.0000,0.0000,284.5767,0.0000,2083.2689,0.3913
2025-07-13,194,52,8:30,8:40,1.0637,6843.5899,5536.2335,0.0000,0.0000,217.8927,0.0000,1841.1659,0.3913
2025-07-13,194,53,8:40,8:50,1.0745,6927.2230,5788.0191,0.0000,0.0000,189.8673,0.0000,1630.2022,0.3913
2025-07-13,194,54,8:50,9:00,1.0774,7047.9200,6038.5875,0.0000,0.0000,168.2221,0.0000,1443.2888,0.3913
2025-07-13,194,55,9:00,9:10,1.0345,6851.5452,6302.8861,0.0000,0.0000,91.4432,0.0000,1341.6852,0.3913
2025-07-13,194,56,9:10,9:20,1.0389,6811.5309,6438.3456,0.0000,0.0000,62.1976,0.0000,1272.5769,0.3913
2025-07-13,194,57,9:20,9:30,1.0352,6946.3900,6554.4750,0.0000,0.0000,65.3192,0.0000,1200.0000,0.3913
2025-07-13,194,58,9:30,9:40,0.9014,6817.7980,6919.7213,0.0000,16.9872,0.0000,0.0000,1215.2885,0.3913
2025-07-13,194,59,9:40,9:50,0.9577,6804.8010,7284.0259,0.0000,79.8708,0.0000,0.0000,1287.1722,0.3913
2025-07-13,194,60,9:50,10:00,1.1670,6982.4100,7501.8000,0.0000,86.5650,0.0000,0.0000,1365.0807,0.3913
2025-07-13,194,61,10:00,10:10,1.1566,7002.1715,7663.8574,0.0000,110.2810,0.0000,0.0000,1464.3336,0.3913
2025-07-13,194,62,10:10,10:20,1.0839,6888.4541,7848.3120,0.0000,159.9763,0.0000,0.0000,1608.3123,0.3913
2025-07-13,194,63,10:20,10:30,1.1192,6852.2500,7919.7750,0.0000,177.9208,0.0000,0.0000,1768.4410,0.3913
2025-07-13,194,64,10:30,10:40,1.2190,7047.1078,7716.6772,0.0000,111.5949,0.0000,0.0000,1868.8765,0.3913
2025-07-13,194,65,10:40,10:50,1.0045,7070.1552,7773.6430,0.0000,117.2480,0.0000,0.0000,1974.3996,0.3913
